11.415283
11.394104
11.420105
11.356079
11.424652
11.365051
11.401794
11.361023
11.331116
11.427002
11.389435
11.377045
11.440765
11.365845
11.432343
11.444061
11.401886
11.413757
11.429565
11.353821
11.425354
11.381378
11.407837
11.368347
11.409668
11.402100
11.401489
11.381134
11.401703
11.335876
11.342682
11.355164
11.406616
11.380096
11.417023
11.367615
11.349823
11.351959
11.396484
11.392517
11.359436
11.401794
11.421600
11.364807
11.366974
11.380249
11.411224
11.419922
11.409088
11.425751
11.397217
11.404022
11.349945
11.428558
11.451782
11.357574
11.424286
11.335358
11.398041
11.371063
11.363220
11.413727
11.395050
11.415619
11.360992
11.364044
11.441315
11.415680
11.369720
11.402802
11.370941
11.413147
11.374603
11.399170
11.402863
11.410736
11.380249
11.385498
11.446838
11.398041
11.449249
11.387268
11.369598
11.344513
11.441742
11.348450
11.405762
11.354858
11.391998
11.383636
11.339417
11.410309
11.396912
11.349609
11.338928
11.382935
11.400543
11.426819
11.389374
11.382477
